Elapsed time sequential: 0.043868 seconds
Elapsed time random: 0.072448 seconds
Elapsed time sequential: 0.044697 seconds
Elapsed time random: 0.073585 seconds
Elapsed time sequential: 0.044773 seconds
Elapsed time random: 0.076027 seconds
Elapsed time sequential: 0.043731 seconds
Elapsed time random: 0.082773 seconds
Elapsed time sequential: 0.043313 seconds
Elapsed time random: 0.083244 seconds
Elapsed time sequential: 0.043114 seconds
Elapsed time random: 0.079023 seconds
Elapsed time sequential: 0.046582 seconds
Elapsed time random: 0.072881 seconds
Elapsed time sequential: 0.043445 seconds
Elapsed time random: 0.074913 seconds
Elapsed time sequential: 0.043381 seconds
Elapsed time random: 0.084238 seconds
Elapsed time sequential: 0.043032 seconds
Elapsed time random: 0.078803 seconds
Elapsed time sequential: 0.044939 seconds
Elapsed time random: 0.077434 seconds
Elapsed time sequential: 0.045545 seconds
Elapsed time random: 0.084271 seconds
Elapsed time sequential: 0.043297 seconds
Elapsed time random: 0.083021 seconds
Elapsed time sequential: 0.044994 seconds
Elapsed time random: 0.078589 seconds
Elapsed time sequential: 0.043084 seconds
Elapsed time random: 0.080122 seconds
Elapsed time sequential: 0.043395 seconds
Elapsed time random: 0.086691 seconds
Elapsed time sequential: 0.043782 seconds
Elapsed time random: 0.081185 seconds
Elapsed time sequential: 0.044317 seconds
Elapsed time random: 0.095968 seconds
Elapsed time sequential: 0.043179 seconds
Elapsed time random: 0.092578 seconds
Elapsed time sequential: 0.045801 seconds
Elapsed time random: 0.086922 seconds
Elapsed time sequential: 0.043191 seconds
Elapsed time random: 0.093216 seconds
Elapsed time sequential: 0.043414 seconds
Elapsed time random: 0.098716 seconds
Elapsed time sequential: 0.043902 seconds
Elapsed time random: 0.104744 seconds
Elapsed time sequential: 0.043781 seconds
Elapsed time random: 0.073018 seconds
Elapsed time sequential: 0.045205 seconds
Elapsed time random: 0.075952 seconds
Elapsed time sequential: 0.042901 seconds
Elapsed time random: 0.070500 seconds
Elapsed time sequential: 0.042809 seconds
Elapsed time random: 0.085970 seconds
Elapsed time sequential: 0.042767 seconds
Elapsed time random: 0.089025 seconds
Elapsed time sequential: 0.043600 seconds
Elapsed time random: 0.102039 seconds
Elapsed time sequential: 0.043234 seconds
Elapsed time random: 0.105238 seconds
Elapsed time sequential: 0.043858 seconds
Elapsed time random: 0.108233 seconds
Elapsed time sequential: 0.043454 seconds
Elapsed time random: 0.107957 seconds
Elapsed time sequential: 0.043313 seconds
Elapsed time random: 0.102896 seconds
Elapsed time sequential: 0.045044 seconds
Elapsed time random: 0.083075 seconds
Elapsed time sequential: 0.043249 seconds
Elapsed time random: 0.081006 seconds
Elapsed time sequential: 0.042783 seconds
Elapsed time random: 0.080319 seconds
Elapsed time sequential: 0.043061 seconds
Elapsed time random: 0.094492 seconds
Elapsed time sequential: 0.043830 seconds
Elapsed time random: 0.086549 seconds
Elapsed time sequential: 0.044175 seconds
Elapsed time random: 0.081988 seconds
Elapsed time sequential: 0.043172 seconds
Elapsed time random: 0.112802 seconds
Elapsed time sequential: 0.044863 seconds
Elapsed time random: 0.114189 seconds
Elapsed time sequential: 0.045977 seconds
Elapsed time random: 0.118929 seconds
Elapsed time sequential: 0.043674 seconds
Elapsed time random: 0.117225 seconds
Elapsed time sequential: 0.044082 seconds
Elapsed time random: 0.115555 seconds
Elapsed time sequential: 0.043898 seconds
Elapsed time random: 0.102020 seconds
Elapsed time sequential: 0.042851 seconds
Elapsed time random: 0.094164 seconds
Elapsed time sequential: 0.043313 seconds
Elapsed time random: 0.089144 seconds
Elapsed time sequential: 0.042887 seconds
Elapsed time random: 0.101005 seconds
Elapsed time sequential: 0.044624 seconds
Elapsed time random: 0.095453 seconds
Elapsed time sequential: 0.042864 seconds
Elapsed time random: 0.105558 seconds
Elapsed time sequential: 0.044729 seconds
Elapsed time random: 0.119412 seconds
Elapsed time sequential: 0.044628 seconds
Elapsed time random: 0.127870 seconds
Elapsed time sequential: 0.043339 seconds
Elapsed time random: 0.118578 seconds
Elapsed time sequential: 0.043267 seconds
Elapsed time random: 0.114542 seconds
Elapsed time sequential: 0.043790 seconds
Elapsed time random: 0.118586 seconds
Elapsed time sequential: 0.044008 seconds
Elapsed time random: 0.098889 seconds
Elapsed time sequential: 0.042956 seconds
Elapsed time random: 0.101350 seconds
Elapsed time sequential: 0.044711 seconds
Elapsed time random: 0.103362 seconds
Elapsed time sequential: 0.044006 seconds
Elapsed time random: 0.112892 seconds
Elapsed time sequential: 0.043399 seconds
Elapsed time random: 0.110449 seconds
Elapsed time sequential: 0.044694 seconds
Elapsed time random: 0.149247 seconds
Elapsed time sequential: 0.046249 seconds
Elapsed time random: 0.139625 seconds
Elapsed time sequential: 0.044853 seconds
Elapsed time random: 0.124940 seconds
Elapsed time sequential: 0.046263 seconds
Elapsed time random: 0.129693 seconds
Elapsed time sequential: 0.047243 seconds
Elapsed time random: 0.107214 seconds
Elapsed time sequential: 0.043512 seconds
Elapsed time random: 0.139805 seconds
Elapsed time sequential: 0.044498 seconds
Elapsed time random: 0.132252 seconds
Elapsed time sequential: 0.043363 seconds
Elapsed time random: 0.107435 seconds
Elapsed time sequential: 0.043178 seconds
Elapsed time random: 0.115482 seconds
Elapsed time sequential: 0.046389 seconds
Elapsed time random: 0.128713 seconds
Elapsed time sequential: 0.044224 seconds
Elapsed time random: 0.130141 seconds
Elapsed time sequential: 0.044409 seconds
Elapsed time random: 0.138527 seconds
Elapsed time sequential: 0.045783 seconds
Elapsed time random: 0.138867 seconds
Elapsed time sequential: 0.043950 seconds
Elapsed time random: 0.129755 seconds
Elapsed time sequential: 0.044310 seconds
Elapsed time random: 0.115288 seconds
Elapsed time sequential: 0.046220 seconds
Elapsed time random: 0.110474 seconds
Elapsed time sequential: 0.043018 seconds
Elapsed time random: 0.113278 seconds
Elapsed time sequential: 0.042982 seconds
Elapsed time random: 0.114606 seconds
Elapsed time sequential: 0.042896 seconds
Elapsed time random: 0.120449 seconds
Elapsed time sequential: 0.043511 seconds
Elapsed time random: 0.124758 seconds
Elapsed time sequential: 0.044378 seconds
Elapsed time random: 0.113007 seconds
Elapsed time sequential: 0.043867 seconds
Elapsed time random: 0.113498 seconds
Elapsed time sequential: 0.042884 seconds
Elapsed time random: 0.113432 seconds
Elapsed time sequential: 0.042925 seconds
Elapsed time random: 0.121805 seconds
Elapsed time sequential: 0.042993 seconds
Elapsed time random: 0.113688 seconds
Elapsed time sequential: 0.044024 seconds
Elapsed time random: 0.115179 seconds
Elapsed time sequential: 0.043723 seconds
Elapsed time random: 0.116541 seconds
Elapsed time sequential: 0.044458 seconds
Elapsed time random: 0.118630 seconds
Elapsed time sequential: 0.044318 seconds
Elapsed time random: 0.120714 seconds
Elapsed time sequential: 0.043043 seconds
Elapsed time random: 0.116485 seconds
Elapsed time sequential: 0.042903 seconds
Elapsed time random: 0.115436 seconds
Elapsed time sequential: 0.043098 seconds
Elapsed time random: 0.114563 seconds
Elapsed time sequential: 0.043106 seconds
Elapsed time random: 0.115157 seconds
Elapsed time sequential: 0.043552 seconds
Elapsed time random: 0.115402 seconds
Elapsed time sequential: 0.043370 seconds
Elapsed time random: 0.123531 seconds
Elapsed time sequential: 0.046369 seconds
Elapsed time random: 0.119344 seconds
Elapsed time sequential: 0.044639 seconds
Elapsed time random: 0.120805 seconds
Elapsed time sequential: 0.044454 seconds
Elapsed time random: 0.124620 seconds
Elapsed time sequential: 0.043364 seconds
Elapsed time random: 0.117384 seconds
Elapsed time sequential: 0.042889 seconds
Elapsed time random: 0.117456 seconds
Elapsed time sequential: 0.042958 seconds
Elapsed time random: 0.122320 seconds
Elapsed time sequential: 0.042913 seconds
Elapsed time random: 0.118004 seconds
Elapsed time sequential: 0.042866 seconds
Elapsed time random: 0.117513 seconds
Elapsed time sequential: 0.042982 seconds
Elapsed time random: 0.118024 seconds
Elapsed time sequential: 0.042899 seconds
Elapsed time random: 0.122714 seconds
Elapsed time sequential: 0.042975 seconds
Elapsed time random: 0.120812 seconds
Elapsed time sequential: 0.043779 seconds
Elapsed time random: 0.124052 seconds
Elapsed time sequential: 0.042986 seconds
Elapsed time random: 0.119304 seconds
Elapsed time sequential: 0.042899 seconds
Elapsed time random: 0.121130 seconds
Elapsed time sequential: 0.043840 seconds
Elapsed time random: 0.137663 seconds
Elapsed time sequential: 0.043663 seconds
Elapsed time random: 0.138723 seconds
Elapsed time sequential: 0.043414 seconds
Elapsed time random: 0.136405 seconds
Elapsed time sequential: 0.046835 seconds
Elapsed time random: 0.134670 seconds
Elapsed time sequential: 0.045269 seconds
Elapsed time random: 0.136906 seconds
Elapsed time sequential: 0.043502 seconds
Elapsed time random: 0.139148 seconds
Elapsed time sequential: 0.043135 seconds
Elapsed time random: 0.131865 seconds
Elapsed time sequential: 0.043332 seconds
Elapsed time random: 0.135231 seconds
Elapsed time sequential: 0.043356 seconds
Elapsed time random: 0.127750 seconds
Elapsed time sequential: 0.042947 seconds
Elapsed time random: 0.120618 seconds
Elapsed time sequential: 0.042887 seconds
Elapsed time random: 0.120559 seconds
Elapsed time sequential: 0.042900 seconds
Elapsed time random: 0.125374 seconds
Elapsed time sequential: 0.043384 seconds
Elapsed time random: 0.120160 seconds
Elapsed time sequential: 0.042945 seconds
Elapsed time random: 0.127290 seconds
Elapsed time sequential: 0.042951 seconds
Elapsed time random: 0.122649 seconds
Elapsed time sequential: 0.045547 seconds
Elapsed time random: 0.123350 seconds
Elapsed time sequential: 0.043532 seconds
Elapsed time random: 0.119672 seconds
Elapsed time sequential: 0.043693 seconds
Elapsed time random: 0.127404 seconds
Elapsed time sequential: 0.045498 seconds
Elapsed time random: 0.122787 seconds
Elapsed time sequential: 0.042984 seconds
Elapsed time random: 0.124553 seconds
Elapsed time sequential: 0.043920 seconds
Elapsed time random: 0.125187 seconds
Elapsed time sequential: 0.042876 seconds
Elapsed time random: 0.125012 seconds
Elapsed time sequential: 0.042861 seconds
Elapsed time random: 0.121612 seconds
Elapsed time sequential: 0.042944 seconds
Elapsed time random: 0.125794 seconds
Elapsed time sequential: 0.042861 seconds
Elapsed time random: 0.122041 seconds
Elapsed time sequential: 0.042914 seconds
Elapsed time random: 0.122026 seconds
Elapsed time sequential: 0.042892 seconds
Elapsed time random: 0.124468 seconds
Elapsed time sequential: 0.044279 seconds
Elapsed time random: 0.123669 seconds
Elapsed time sequential: 0.044424 seconds
Elapsed time random: 0.122186 seconds
Elapsed time sequential: 0.044073 seconds
Elapsed time random: 0.121769 seconds
Elapsed time sequential: 0.043820 seconds
Elapsed time random: 0.123414 seconds
Elapsed time sequential: 0.042748 seconds
Elapsed time random: 0.122914 seconds
Elapsed time sequential: 0.042859 seconds
Elapsed time random: 0.122635 seconds
Elapsed time sequential: 0.042931 seconds
Elapsed time random: 0.123649 seconds
Elapsed time sequential: 0.042868 seconds
Elapsed time random: 0.124359 seconds
Elapsed time sequential: 0.045404 seconds
Elapsed time random: 0.123518 seconds
Elapsed time sequential: 0.043041 seconds
Elapsed time random: 0.122308 seconds
Elapsed time sequential: 0.044577 seconds
Elapsed time random: 0.128114 seconds
Elapsed time sequential: 0.042944 seconds
Elapsed time random: 0.123776 seconds
Elapsed time sequential: 0.042981 seconds
Elapsed time random: 0.127798 seconds
Elapsed time sequential: 0.042909 seconds
Elapsed time random: 0.123087 seconds
Elapsed time sequential: 0.043763 seconds
Elapsed time random: 0.123188 seconds
Elapsed time sequential: 0.045531 seconds
Elapsed time random: 0.123679 seconds
Elapsed time sequential: 0.044322 seconds
Elapsed time random: 0.124510 seconds
Elapsed time sequential: 0.042905 seconds
Elapsed time random: 0.123691 seconds
Elapsed time sequential: 0.042950 seconds
Elapsed time random: 0.130728 seconds
Elapsed time sequential: 0.043148 seconds
Elapsed time random: 0.128794 seconds
Elapsed time sequential: 0.043900 seconds
Elapsed time random: 0.124497 seconds
Elapsed time sequential: 0.044519 seconds
Elapsed time random: 0.123845 seconds
Elapsed time sequential: 0.042859 seconds
Elapsed time random: 0.128603 seconds
Elapsed time sequential: 0.042914 seconds
Elapsed time random: 0.126096 seconds
Elapsed time sequential: 0.043738 seconds
Elapsed time random: 0.127356 seconds
Elapsed time sequential: 0.043598 seconds
Elapsed time random: 0.129877 seconds
Elapsed time sequential: 0.043480 seconds
Elapsed time random: 0.129609 seconds
Elapsed time sequential: 0.042877 seconds
Elapsed time random: 0.127292 seconds
Elapsed time sequential: 0.043060 seconds
Elapsed time random: 0.124821 seconds
Elapsed time sequential: 0.044036 seconds
Elapsed time random: 0.123276 seconds
Elapsed time sequential: 0.043187 seconds
Elapsed time random: 0.124362 seconds
Elapsed time sequential: 0.043047 seconds
Elapsed time random: 0.122230 seconds
Elapsed time sequential: 0.042937 seconds
Elapsed time random: 0.123503 seconds
Elapsed time sequential: 0.043683 seconds
Elapsed time random: 0.125713 seconds
Elapsed time sequential: 0.046133 seconds
Elapsed time random: 0.124158 seconds
Elapsed time sequential: 0.043321 seconds
Elapsed time random: 0.124379 seconds
Elapsed time sequential: 0.042870 seconds
Elapsed time random: 0.125533 seconds
Elapsed time sequential: 0.043639 seconds
Elapsed time random: 0.126353 seconds
Elapsed time sequential: 0.046540 seconds
Elapsed time random: 0.124491 seconds
Elapsed time sequential: 0.042892 seconds
Elapsed time random: 0.125213 seconds
Elapsed time sequential: 0.042895 seconds
Elapsed time random: 0.124969 seconds
Elapsed time sequential: 0.044857 seconds
Elapsed time random: 0.142625 seconds
Elapsed time sequential: 0.042885 seconds
Elapsed time random: 0.124515 seconds
Elapsed time sequential: 0.042966 seconds
Elapsed time random: 0.130013 seconds
Elapsed time sequential: 0.043915 seconds
Elapsed time random: 0.126436 seconds
Elapsed time sequential: 0.045625 seconds
Elapsed time random: 0.126723 seconds
Elapsed time sequential: 0.042991 seconds
Elapsed time random: 0.131917 seconds
Elapsed time sequential: 0.044906 seconds
Elapsed time random: 0.126255 seconds
Elapsed time sequential: 0.044687 seconds
Elapsed time random: 0.131185 seconds
Elapsed time sequential: 0.042949 seconds
Elapsed time random: 0.125077 seconds
Elapsed time sequential: 0.044699 seconds
Elapsed time random: 0.127484 seconds
Elapsed time sequential: 0.043576 seconds
Elapsed time random: 0.127574 seconds
Elapsed time sequential: 0.042858 seconds
Elapsed time random: 0.125792 seconds
Elapsed time sequential: 0.044710 seconds
Elapsed time random: 0.125693 seconds
Elapsed time sequential: 0.043703 seconds
Elapsed time random: 0.125811 seconds
Elapsed time sequential: 0.042958 seconds
Elapsed time random: 0.126376 seconds
Elapsed time sequential: 0.045189 seconds
Elapsed time random: 0.129037 seconds
Elapsed time sequential: 0.043043 seconds
Elapsed time random: 0.126822 seconds
Elapsed time sequential: 0.042897 seconds
Elapsed time random: 0.125120 seconds
Elapsed time sequential: 0.044541 seconds
Elapsed time random: 0.125412 seconds
Elapsed time sequential: 0.042855 seconds
Elapsed time random: 0.126458 seconds
Elapsed time sequential: 0.042988 seconds
Elapsed time random: 0.127135 seconds
Elapsed time sequential: 0.045446 seconds
Elapsed time random: 0.127529 seconds
Elapsed time sequential: 0.046229 seconds
Elapsed time random: 0.126890 seconds
Elapsed time sequential: 0.044727 seconds
Elapsed time random: 0.127368 seconds
Elapsed time sequential: 0.043200 seconds
Elapsed time random: 0.132277 seconds
Elapsed time sequential: 0.043292 seconds
Elapsed time random: 0.126689 seconds
Elapsed time sequential: 0.044410 seconds
Elapsed time random: 0.126714 seconds
Elapsed time sequential: 0.043031 seconds
Elapsed time random: 0.129720 seconds
Elapsed time sequential: 0.045124 seconds
Elapsed time random: 0.128441 seconds
Elapsed time sequential: 0.046266 seconds
Elapsed time random: 0.125751 seconds
Elapsed time sequential: 0.044480 seconds
Elapsed time random: 0.126085 seconds
Elapsed time sequential: 0.043438 seconds
Elapsed time random: 0.127501 seconds
Elapsed time sequential: 0.042919 seconds
Elapsed time random: 0.130934 seconds
Elapsed time sequential: 0.044863 seconds
Elapsed time random: 0.129483 seconds
Elapsed time sequential: 0.042975 seconds
Elapsed time random: 0.128527 seconds
Elapsed time sequential: 0.044866 seconds
Elapsed time random: 0.128954 seconds
Elapsed time sequential: 0.045522 seconds
Elapsed time random: 0.127652 seconds
Elapsed time sequential: 0.043905 seconds
Elapsed time random: 0.128870 seconds
Elapsed time sequential: 0.043301 seconds
Elapsed time random: 0.126349 seconds
Elapsed time sequential: 0.043015 seconds
Elapsed time random: 0.126723 seconds
Elapsed time sequential: 0.045278 seconds
Elapsed time random: 0.126788 seconds
Elapsed time sequential: 0.042973 seconds
Elapsed time random: 0.134226 seconds
Elapsed time sequential: 0.043812 seconds
Elapsed time random: 0.128732 seconds
Elapsed time sequential: 0.045372 seconds
Elapsed time random: 0.126727 seconds
Elapsed time sequential: 0.044207 seconds
Elapsed time random: 0.127628 seconds
Elapsed time sequential: 0.043069 seconds
Elapsed time random: 0.129988 seconds
Elapsed time sequential: 0.045434 seconds
Elapsed time random: 0.128597 seconds
Elapsed time sequential: 0.043127 seconds
Elapsed time random: 0.126957 seconds
Elapsed time sequential: 0.044781 seconds
Elapsed time random: 0.130049 seconds
Elapsed time sequential: 0.042975 seconds
Elapsed time random: 0.128137 seconds
Elapsed time sequential: 0.043815 seconds
Elapsed time random: 0.129537 seconds
Elapsed time sequential: 0.042946 seconds
Elapsed time random: 0.128665 seconds
Elapsed time sequential: 0.046171 seconds
Elapsed time random: 0.127562 seconds
Elapsed time sequential: 0.042980 seconds
Elapsed time random: 0.129723 seconds
Elapsed time sequential: 0.044816 seconds
Elapsed time random: 0.128665 seconds
Elapsed time sequential: 0.043008 seconds
Elapsed time random: 0.126569 seconds
Elapsed time sequential: 0.043894 seconds
Elapsed time random: 0.129790 seconds
Elapsed time sequential: 0.042974 seconds
Elapsed time random: 0.128565 seconds
Elapsed time sequential: 0.043474 seconds
Elapsed time random: 0.130883 seconds
Elapsed time sequential: 0.044414 seconds
Elapsed time random: 0.128065 seconds
Elapsed time sequential: 0.042953 seconds
Elapsed time random: 0.128418 seconds
Elapsed time sequential: 0.044290 seconds
Elapsed time random: 0.129154 seconds
Elapsed time sequential: 0.042923 seconds
Elapsed time random: 0.128274 seconds
Elapsed time sequential: 0.047573 seconds
Elapsed time random: 0.135572 seconds
Elapsed time sequential: 0.042901 seconds
Elapsed time random: 0.128943 seconds
Elapsed time sequential: 0.044566 seconds
Elapsed time random: 0.128536 seconds
Elapsed time sequential: 0.042981 seconds
Elapsed time random: 0.129053 seconds
Elapsed time sequential: 0.042951 seconds
Elapsed time random: 0.132497 seconds
Elapsed time sequential: 0.044234 seconds
Elapsed time random: 0.129519 seconds
Elapsed time sequential: 0.042904 seconds
Elapsed time random: 0.129870 seconds
Elapsed time sequential: 0.045324 seconds
Elapsed time random: 0.128130 seconds
Elapsed time sequential: 0.042887 seconds
Elapsed time random: 0.128521 seconds
Elapsed time sequential: 0.043023 seconds
Elapsed time random: 0.129187 seconds
Elapsed time sequential: 0.044197 seconds
Elapsed time random: 0.129700 seconds
Elapsed time sequential: 0.042934 seconds
Elapsed time random: 0.136720 seconds
Elapsed time sequential: 0.044828 seconds
Elapsed time random: 0.129863 seconds
Elapsed time sequential: 0.042986 seconds
Elapsed time random: 0.137023 seconds
Elapsed time sequential: 0.043544 seconds
Elapsed time random: 0.130394 seconds
Elapsed time sequential: 0.043965 seconds
Elapsed time random: 0.132986 seconds
Elapsed time sequential: 0.042863 seconds
Elapsed time random: 0.128444 seconds
Elapsed time sequential: 0.044257 seconds
Elapsed time random: 0.130117 seconds
Elapsed time sequential: 0.043043 seconds
Elapsed time random: 0.130501 seconds
Elapsed time sequential: 0.042935 seconds
Elapsed time random: 0.129335 seconds
Elapsed time sequential: 0.045197 seconds
Elapsed time random: 0.129951 seconds
Elapsed time sequential: 0.043016 seconds
Elapsed time random: 0.129746 seconds
Elapsed time sequential: 0.042991 seconds
Elapsed time random: 0.133660 seconds
Elapsed time sequential: 0.046014 seconds
Elapsed time random: 0.130307 seconds
Elapsed time sequential: 0.042866 seconds
Elapsed time random: 0.130388 seconds
Elapsed time sequential: 0.043024 seconds
Elapsed time random: 0.131220 seconds
Elapsed time sequential: 0.043317 seconds
Elapsed time random: 0.133275 seconds
Elapsed time sequential: 0.042850 seconds
Elapsed time random: 0.137761 seconds
Elapsed time sequential: 0.044506 seconds
Elapsed time random: 0.059215 seconds
Elapsed time sequential: 0.043562 seconds
Elapsed time random: 0.059114 seconds
Elapsed time sequential: 0.042796 seconds
Elapsed time random: 0.061483 seconds
Elapsed time sequential: 0.043435 seconds
Elapsed time random: 0.061307 seconds
Elapsed time sequential: 0.043400 seconds
Elapsed time random: 0.063466 seconds
Elapsed time sequential: 0.043166 seconds
Elapsed time random: 0.062724 seconds
Elapsed time sequential: 0.042884 seconds
Elapsed time random: 0.062754 seconds
Elapsed time sequential: 0.042926 seconds
Elapsed time random: 0.062592 seconds
Elapsed time sequential: 0.043720 seconds
Elapsed time random: 0.062816 seconds
Elapsed time sequential: 0.044061 seconds
Elapsed time random: 0.066529 seconds
Elapsed time sequential: 0.044136 seconds
Elapsed time random: 0.062019 seconds
Elapsed time sequential: 0.043528 seconds
Elapsed time random: 0.060891 seconds
Elapsed time sequential: 0.043957 seconds
Elapsed time random: 0.060564 seconds
Elapsed time sequential: 0.044554 seconds
Elapsed time random: 0.063064 seconds
Elapsed time sequential: 0.047087 seconds
Elapsed time random: 0.061492 seconds
Elapsed time sequential: 0.047045 seconds
Elapsed time random: 0.062081 seconds
Elapsed time sequential: 0.047899 seconds
Elapsed time random: 0.061989 seconds
Elapsed time sequential: 0.044171 seconds
Elapsed time random: 0.062307 seconds
Elapsed time sequential: 0.048115 seconds
Elapsed time random: 0.070003 seconds
Elapsed time sequential: 0.043630 seconds
Elapsed time random: 0.061738 seconds
Elapsed time sequential: 0.044380 seconds
Elapsed time random: 0.062188 seconds
Elapsed time sequential: 0.045441 seconds
Elapsed time random: 0.061784 seconds
Elapsed time sequential: 0.044815 seconds
Elapsed time random: 0.064750 seconds
Elapsed time sequential: 0.045668 seconds
Elapsed time random: 0.066517 seconds
Elapsed time sequential: 0.043126 seconds
Elapsed time random: 0.069259 seconds
Elapsed time sequential: 0.043714 seconds
Elapsed time random: 0.069188 seconds
Elapsed time sequential: 0.044272 seconds
Elapsed time random: 0.069174 seconds
Elapsed time sequential: 0.043498 seconds
Elapsed time random: 0.073861 seconds
Elapsed time sequential: 0.044766 seconds
Elapsed time random: 0.071003 seconds
Elapsed time sequential: 0.043382 seconds
Elapsed time random: 0.071235 seconds
Elapsed time sequential: 0.044382 seconds
Elapsed time random: 0.069306 seconds
Elapsed time sequential: 0.045253 seconds
Elapsed time random: 0.075636 seconds
Elapsed time sequential: 0.044558 seconds
Elapsed time random: 0.074584 seconds
Elapsed time sequential: 0.043546 seconds
Elapsed time random: 0.071243 seconds
Elapsed time sequential: 0.042883 seconds
Elapsed time random: 0.074087 seconds
Elapsed time sequential: 0.044965 seconds
Elapsed time random: 0.081198 seconds
Elapsed time sequential: 0.043362 seconds
Elapsed time random: 0.071244 seconds
Elapsed time sequential: 0.044680 seconds
Elapsed time random: 0.069531 seconds
Elapsed time sequential: 0.044418 seconds
Elapsed time random: 0.070858 seconds
Elapsed time sequential: 0.043094 seconds
Elapsed time random: 0.090519 seconds
Elapsed time sequential: 0.043303 seconds
Elapsed time random: 0.082874 seconds
Elapsed time sequential: 0.043723 seconds
Elapsed time random: 0.078868 seconds
Elapsed time sequential: 0.045748 seconds
Elapsed time random: 0.082891 seconds
Elapsed time sequential: 0.045671 seconds
Elapsed time random: 0.081428 seconds
Elapsed time sequential: 0.043626 seconds
Elapsed time random: 0.082275 seconds
Elapsed time sequential: 0.045216 seconds
Elapsed time random: 0.073731 seconds
Elapsed time sequential: 0.046910 seconds
Elapsed time random: 0.078743 seconds
Elapsed time sequential: 0.042999 seconds
Elapsed time random: 0.069373 seconds
Elapsed time sequential: 0.042895 seconds
Elapsed time random: 0.071973 seconds
Elapsed time sequential: 0.043198 seconds
Elapsed time random: 0.083533 seconds
Elapsed time sequential: 0.045054 seconds
Elapsed time random: 0.079211 seconds
Elapsed time sequential: 0.043171 seconds
Elapsed time random: 0.091389 seconds
Elapsed time sequential: 0.046642 seconds
Elapsed time random: 0.096413 seconds
Elapsed time sequential: 0.045067 seconds
Elapsed time random: 0.100864 seconds
Elapsed time sequential: 0.043152 seconds
Elapsed time random: 0.095373 seconds
Elapsed time sequential: 0.043590 seconds
Elapsed time random: 0.095258 seconds
Elapsed time sequential: 0.044154 seconds
Elapsed time random: 0.092180 seconds
Elapsed time sequential: 0.045521 seconds
Elapsed time random: 0.094810 seconds
Elapsed time sequential: 0.046136 seconds
Elapsed time random: 0.078039 seconds
Elapsed time sequential: 0.043239 seconds
Elapsed time random: 0.075770 seconds
Elapsed time sequential: 0.042881 seconds
Elapsed time random: 0.079898 seconds
Elapsed time sequential: 0.044406 seconds
Elapsed time random: 0.068587 seconds
